age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
21,F,222,En Couple,2,false,153 PB 39
40,M,482,En Couple,1,false,452 GB 33
39,F,451,En Couple,3,false,4876 SH 89
72,M,223,Célibataire,0,false,4968 QB 18
51,M,929,En Couple,1,true,4965 OP 42
26,M,546,Célibataire,0,false,6711 OX 52
21,M,163,En Couple,2,false,1740 PM 37
25,M,554,En Couple,1,false,9537 YN 32
77,M,1012,Célibataire,0,false,7358 DX 88
24,M,482,En Couple,3,false,3101 VD 43
19,M,528,En Couple,1,false,7945 GQ 42
78,M,170,En Couple,0,false,6256 IO 41
33,F,485,En Couple, ,false,4554 NQ 44
53,M,914,Seule,2,false,3812 EB 78
26,M,1321,Célibataire,0,false,7925 MO 14
31,F,188,Célibataire,0,false,1954 CU 61
79,M,153,Célibataire,0,false,8268 KR 85
69,M,531,En Couple,3,false,1607 UF 48
23,F,1124,En Couple,2,false,6054 CL 26
27,M,942,En Couple,4,true,6418 PG 50
36,M,559,En Couple,1,false,1610 HA 67
43,F,201,Célibataire,0,false,8244 MW 41
72,M,431,En Couple,4,true,6305 MW 86
24,M,205,En Couple,0,false,4462 TD 26
41,M,444,En Couple,1,false,6374 AQ 87
56,Masculin,589,Célibataire,0,false,2838 YH 30
23,F,493,En Couple,0,false,4425 FJ 60
53,F,402,Célibataire,0,false,7697 DS 74
46,M,1352,Célibataire,0,false,1751 UQ 36
55,M,168,En Couple,1,false,8618 UC 48
25,M,235,En Couple,1,true,3683 TD 71
43,F,556,En Couple,3,true,5817 JY 17
29,M,506,Célibataire,0,false,3776 FJ 30
30,F,595,En Couple,2,false,9789 QU 44
76,M,502,Seule,2,false,7220 OJ 88
23,M,489,En Couple,2,false,7138 GU 76
33,M,166,En Couple,1,false,8503 TB 33
55,M,161,En Couple,3,false,5483 MK 48
63,M,210,Célibataire,0,false,7057 ZY 66
80,F,979,Célibataire,0,false,1785 YL 57
29,M,455,En Couple,3,false,6271 OE 24
74,F,1218,Célibataire,0,false,1392 AK 29
49,M,579,Célibataire,0,false,29 XT 86
28,F,1220,En Couple,2,false,7209 OO 25
62,M,473,En Couple,0,true,7276 DW 74
43,M,910,Seule,1,false,1658 XC 76
49,M,1015,En Couple,3,false,3598 YC 23
19,M,428,En Couple,3,false,6783 DL 15
22,Masculin,174,Célibataire,0,false,8853 EK 94
36,F,558,Célibataire,0,false,1540 SF 27
66,M,434,En Couple,0,true,3495 RV 24
26,F,547,En Couple,2,false,7449 EX 84
57,F,419,En Couple,2,false,8796 CF 72
54,M,460,En Couple,0,false,8924 ML 18
19,F,559,En Couple,1,false,3517 YR 80
22,M,469,En Couple,3,true,4513 AE 37
32,M,503,En Couple,0,false,2647 EY 10
47,F,450,En Couple,4,false,5245 GA 38
38,F,550,En Couple,4,false,3830 PJ 28
18,M,169,En Couple,4,true,6822 RB 18
74,Homme,1119,Seule,2,false,266 SZ 27
54,M,230,En Couple,0,false,996 BV 98
48,M,556,En Couple,3,true,1796 JI 77
22,M,509,Seule,2,false,1267 DQ 21
45,M,718,Célibataire,0,false,4825 US 46
70,M,424,Célibataire,0,false,7534 DJ 25
56,F,449,En Couple,0,false,4605 ZI 86
52,F,711,Célibataire,0,false,4389 NS 21
35,M,164,Seule,2,false,5161 AP 10
23,F,911,Célibataire,0,false,3799 QS 52
23,M,426,En Couple,0,false,1030 RQ 84
59,F,225,Célibataire,0,false,5640 FX 56
57,M,519,En Couple,2,false,1839 EP 94
27,M,155,En Couple,1,false,4204 MA 40
50,F,164,En Couple,2,true,1778 PO 47
43,F,811,En Couple,3,false,2569 KK 60
74,M,536,En Couple,4,false,1583 PQ 10
46,F,212,En Couple,0,false,5673 WQ 34
23,M,455,En Couple,1,false,7607 PL 74
42,F,583,Célibataire,0,false,2693 HZ 49
20,M,546,En Couple,4,true,1181 IO 63
26,M,454,En Couple,3,true,586 NB 77
24,M,576,En Couple,1,false,6344 MX 31
28,M,189,Célibataire,0,false,8599 LI 77
26,M,995,En Couple,0,true,3823 OI 80
45,F,179,Célibataire,0,false,7581 PN 76
59,M,1351,Célibataire,0,false,4539 JC 37
44,M,426,En Couple,4,false,8157 BN 58
70,M,795,En Couple,1,true,1736 UG 13
45,M,419,Célibataire,0,false,413 IV 24
56,F,237,En Couple,1,false,4691 TS 60
27,M,896,En Couple,4,false,4115 GC 43
65,M,1329,Célibataire,0,false,5197 TH 58
76,F,775,?,0,false,6903 XI 46
42,M,405,En Couple,0,false,5734 IS 28
36,F,548,En Couple,1,true,9797 HN 36
74,M,429,En Couple,0,false,82 WD 43
57,M,961,En Couple,2,true,936 YO 37
25,M,429,Célibataire,0,false,359 KL 60
32,F,536,Célibataire,0,false,6576 FW 53
36,M,461,En Couple,4,false,6796 SV 53
32,M,522,En Couple,2,true,3933 TB 42
78,M,510,En Couple,0,false,7868 RD 83
50,M,985,Seule,3,false,1520 CN 26
24,M,710,En Couple,1,false,3504 FZ 57
27,M,424,Célibataire,0,false,6256 FO 23
57,M,498,En Couple,4,false,3368 KC 16
31,M,425,En Couple,1,false,2467 NL 17
57,M,?,En Couple,0,false,3042 ZF 89
18,F,836,Célibataire,0,false,192 QD 53
26,M,589,En Couple,0,false,3697 IQ 22
39,M,221,En Couple,0,false,8419 NE 92
-1,M,503,Seule,2,false,3543 XC 98
30,M,429,Célibataire,0,false,5145 BQ 67
47,M,420,Célibataire,0,false,3786 RT 10
23,F,567,En Couple,0,false,2207 ZX 64
77,M,489,Célibataire,0,false,5858 KJ 13
36,M,554,Célibataire,0,false,278 WM 33
45,F,1218,En Couple,0,true,9321 PC 20
37,F,783,Célibataire,0,false,2546 AX 31
27,M,769,Célibataire,0,false,3417 ND 69
55,F,200,Célibataire,0,false,7894 BK 11
20,M,490,En Couple,0,false,1921 YV 34
59,F,535,En Couple,2,true,9672 JP 86
34,M,589,En Couple,2,false,1872 TF 41
53,F,596,Célibataire,0,false,7411 TG 69
49,M,535,En Couple,4,false,6536 BA 69
26,M,201,En Couple,2,true,7040 VU 51
25,M,468,En Couple,0,false,8827 UQ 57
78,M,236,En Couple,1,false,6843 UK 55
55,F,1005,En Couple,2,true,7217 IP 39
21,M,1137,Célibataire,0,false,5316 DR 69
31,F,780,Célibataire,0,false,6608 NM 73
69,M,1205,En Couple,2,false,7098 YG 48
73,F,551,Célibataire,0,false,5490 NO 22
46,M,862,Célibataire,0,false,6401 NW 91
18,M,498,En Couple,3,false,866 OH 54
20,M,1196,En Couple,1,false,9581 MR 83
41,M,231,En Couple,0,false,254 RK 48
23,M,1240,En Couple,1,true,3764 YL 31
27,M,572,En Couple,2,true,1702 MJ 65
28,M,207,Célibataire,0,false,7088 NU 65
76,M,548,Célibataire,0,false,2427 PQ 16
76,F,572,En Couple,3,false,3226 UA 25
78,M,207,En Couple,1,true,5696 EH 32
38,M,465,Célibataire,0,false,8400 DH 66
80,F,1055,Célibataire,0,false,6156 WE 92
67,M,485,Célibataire,0,false,5023 XP 71
51,M,478,En Couple,0,false,9798 VM 91
21,F,1120,En Couple,1,true,1912 NI 79
55,F,538,En Couple,2,false,2327 MY 85
54,M,481,En Couple,1,false,1215 OR 75
55,M,189,Célibataire,0,false,9307 QP 61
84,F,1102,Célibataire,0,false,7143 GO 34
48,M,1349,En Couple,0,true,1919 RW 43
26,F,422,Célibataire,0,false,5686 MT 83
20,M,758,En Couple,2,false,1780 TQ 50
70,F,516,Célibataire,0,false,1015 UY 96
29,M,429,En Couple,3,false,6506 JH 64
76,M,210,En Couple,0,false,8163 AD 96
18,F,461,En Couple,3,true,8085 OM 46
72,M,517,En Couple,0,false,662 AV 65
67,M,522,En Couple,4,true,8923 WY 69
19,M,449,Seule,3,false,1056 LU 21
47,M,534,En Couple,1,false,7092 YS 49
27,M,472,Célibataire,0,false,8640 QD 62
46,F,758,En Couple,3,false,9832 IX 62
63,M,512,En Couple,0,true,5354 HC 64
39,M,1005,En Couple,0,false,692 KQ 19
51,M,434,En Couple,1,true,6002 BK 59
29,M,514,En Couple,1,false,7477 GZ 21
29,F,1221,Célibataire,0,false,8895 BE 39
23,M,211,Célibataire,0,false,1802 ER 95
56,M,1141,En Couple,0,false,952 MZ 16
25,M,1320,En Couple,1,false,69 HI 38
20,M,842,En Couple,0,false,2217 TG 16
22,M,738,Célibataire,0,false,6826 QI 76
52,M,571,Célibataire,0,false,7391 BN 92
22,M,1396,En Couple,4,false,63 UA 55
83,M,473,Célibataire,0,false,7047 YK 91
30,M,541,En Couple,1,true,2458 CG 42
60,M,710,Célibataire,0,false,5987 YI 26
50,M,945,En Couple,1,false,5894 TX 78
19,M,237,En Couple,2,false,1156 WK 42
57,M,444,En Couple,2,true,5405 YF 59
45,M,1186,En Couple,3,false,8240 FQ 77
28,F,505,En Couple,4,false,7822 CV 96
26,M,1225,En Couple,1,false,8925 QO 82
59,M,726,Célibataire,0,false,520 ZZ 21
52,M,154,Célibataire,0,false,2468 NJ 40
48,M,1309,En Couple,0,true,3517 TD 76
55,M,964,En Couple,2,false,7646 EI 90
29,M,191,Seul,0,false,5040 DD 72
43,M,195,Célibataire,0,false,6010 RE 38
80,M,911,En Couple,1,false,886 FE 30
20,M,482,En Couple,2,true,5556 AS 32
22,M,195,En Couple,2,true,3400 SV 22
47,M,410,En Couple,0,true,8751 YC 19
33,M,400,En Couple,1,false,9151 TV 66
53,F,449,En Couple,0,false,7676 YE 68
39,M,554,Célibataire,0,false,3110 AL 47
24,M,719,En Couple,3,false,5152 HY 42
43,F,1039,En Couple,2,false,3020 MN 92
28,M,175,Seule,3,false,3873 KF 27
61,F,150,Célibataire,0,false,671 TQ 36
45,F,1121,En Couple,0,false,9817 RX 26
45,Féminin,171,Célibataire,0,false,4673 WT 36
21,F,400,Célibataire,0,false,3281 NF 58
77,M,724,En Couple,1,false,9845 MU 32
46,F,193,En Couple,0,false,2791 WP 98
29,F,545,En Couple,1,false,114 DG 26
32,M,586,En Couple,2,false,4952 SL 85
45,M,980,En Couple,2,false,9583 EL 26
49,M,770,En Couple,2,false,9798 YR 18
25,F,184,Célibataire,0,false,6421 PU 39
23,F,1135,En Couple,0,false,2594 ZL 25
67,F,165,En Couple,3,false,1808 XP 92
70,Masculin,925,Célibataire,0,false,7074 RP 31
28,M,451,Célibataire,0,false,158 XF 68
54,M,718,En Couple,4,false,8620 AE 25
64,F,1048,En Couple,3,false,8461 YV 77
-1,M,476,Célibataire,0,false,8905 VM 66
26,M,171,En Couple,1,true,5312 KN 93
35,M,433,Célibataire,0,false,1762 GC 41
45,F,593,En Couple,4,false,523 NC 98
36,F,1231,En Couple,3,true,7318 QN 25
30,M,931,En Couple,1,false,8130 UQ 23
74,M,1237,Célibataire,0,false,6258 CY 17
35,M,212,En Couple,2,false,5885 EW 38
27,M,531,En Couple,0,false,8598 NU 23
20,M,201,En Couple,0,false,1975 JS 35
80,M,1238,Seule,3,false,5846 HQ 26
76,M,177,Seule,3,false,5914 ZD 51
41,F,461,En Couple,3,false,1414 LU 83
67,M,540,En Couple,2,false,7651 MS 87
23,F,765,En Couple,1,false,2541 QY 48
22,F,440,Marié(e),2,true,6676 QN 62
42,F,527,En Couple,4,true,3042 HU 53
41,F,1360,Célibataire,0,false,2252 TU 43
38,F,427,En Couple,4,true,2402 FA 11
44,F,473,En Couple,1,false,9344 JL 88
34,F,473,En Couple,2,false,439 CY 40
30,M,446,Seule,2,false,3094 BO 96
79,M,?,En Couple,3,false,8209 RC 58
27,M,1328,Seule,2,false,6500 OH 51
46,M,236,En Couple,1,false,4209 XW 47
84,F,200,En Couple,3,false,437 JK 22
64,M,847,Célibataire,0,false,6056 SR 14
21,M,419,En Couple,3,false,6195 AY 90
75,Homme,1369,En Couple,1,false,6060 CB 50
20,M,953,En Couple,1,false,6685 NM 43
26,M,581,Seule,1,false,6372 XW 39
41,M,1164,En Couple,0,false,5987 KD 94
75,M,475,En Couple,2,false,5974 ZQ 56
49,F,861,Seule,1,false,8404 LB 86
67,F,1290,Célibataire,0,false,2943 OX 52
20,M,833,En Couple,0,false,3318 VK 67
32,M,196,En Couple,3,false,5018 UQ 71
21, ,242,En Couple,3,false,7838 EX 32
74,F,231,En Couple,0,false,4167 WZ 20
70,F,235,Seule,3,false,7107 IT 75
24,F,188,Célibataire,0,false,6454 CG 82
23,M,248,?,4,false,9647 NT 11
53,M,434,En Couple,0,false,1529 JK 70
62,M,769,En Couple,1,false,1565 KT 89
37,M,431,Seule,2,false,9237 QU 22
83,M,593,Seule,3,false,5579 DV 10
38,M,779,Célibataire,0,false,928 ZP 79
53,M,1193,En Couple,1,false,7177 KM 74
28,M,867,Célibataire,0,false,6628 WV 10
49,Homme,932,En Couple,2,true,4744 ML 35
56,M,221,En Couple,0,false,5194 MK 28
20,M,215,Célibataire,0,false,4140 UF 94
27,M,401,Célibataire,0,false,3008 CO 10
61,M,552,Célibataire,0,false,2394 VZ 21
59,M,401,En Couple,3,false,6163 SE 95
52,F,425,En Couple,4,false,1610 TL 29
20,M,217,En Couple,0,true,8021 XJ 63
44,M, ,En Couple,0,false,1733 HA 62
43,M,1327,En Couple,1,false,263 IP 24
77,M,460,Célibataire,0,false,9895 XE 14
32,M,839,En Couple,3,false,2975 LX 63
24,M,481,Célibataire,0,false,8462 KU 41
35,M,208,En Couple,4,false,8500 ZF 58
59,M,1069,En Couple,0,true,8744 AI 29
84,F,574,Seul,0,false,8556 SG 82
33,M,513,Célibataire,0,false,5081 HY 63
22,F,465,En Couple,1,false,1316 NL 51
27,M,223,N/D,0,false,818 VE 68
23,M,451,Célibataire,0,false,8024 MC 54
45,M,547,En Couple,1,false,2714 SO 88
25,F,945,Célibataire,0,false,8229 MK 84
33,M,408,Célibataire,0,false,729 HC 76
59,M,1223,En Couple,3,false,7470 GX 64
22,F,1214,En Couple,2,false,6039 YX 48
30,M,1182,En Couple,3,false,5476 RR 44
39,F,1335,En Couple,4,false,7041 FF 65
51, ,912,En Couple,3,false,5612 FI 64
27,M, ,En Couple,2,false,5108 LK 68
45,M,563,En Couple,0,false,3389 JR 56
24,M,152,Célibataire,0,false,6480 YU 94
53,M,596,?,0,false,7454 FK 57
24,M,1125,En Couple,2,false,4309 QU 58
70,F,247,En Couple,0,false,3980 PY 70
37,Homme,1110,En Couple,2,false,9688 GR 21
19,F,597,En Couple,2,false,1537 OR 17
24,M,973,En Couple,0,false,4079 NL 58
45,M,531,Marié(e),2,false,9566 OT 38
34,F,433,En Couple,2,true,5152 AY 33
52,M,796,En Couple,2,false,3153 VD 47
69,M,209,En Couple,1,false,3782 UF 75
27,M,180,En Couple,2,false,3791 ZC 10
24,M,788,En Couple,1,true,427 JC 19
47,F,227,En Couple,0,false,8027 ZB 92
71,M,536,En Couple,3,false,8735 AG 77
76,M,1282,Célibataire,0,false,9596 BU 70
22,M,778,En Couple,1,false,4655 YH 89
66,M,560,En Couple,2,false,6891 VL 27
27,M,454,En Couple,1,false,2302 FY 65
25,M,446,En Couple,0,true,5426 DH 87
72,F,592,En Couple,0,false,623 MU 42
50,M,1304,Célibataire,0,false,8093 DD 31
41,F,525,En Couple,1,false,2583 BG 87
31,M,230,En Couple,1,false,7804 FW 73
69,M,219,En Couple,4,false,6767 VA 76
74,M,538,En Couple,3,true,7103 ZW 32
75,F,195,Célibataire,0,false,6448 OD 62
35,M,969,En Couple,4,false,824 CV 92
35,M,489,En Couple,4,false,9894 XF 96
50,M,514,En Couple,0,false,8908 TT 51
35,M,523,En Couple,1,false,4829 JH 47
53,F,555,En Couple,3,false,8721 FD 20
21,M,445,Célibataire,0,false,3782 FJ 75
78,F,580,En Couple,2,true,1297 YU 40
40,M,477,Seule,3,false,1282 BY 15
53,M,999,Célibataire,0,false,7558 NU 64
29,M,479,Célibataire,0,false,5221 IF 21
48,F,230,En Couple,3,true,8859 DS 12
21,M,1189,En Couple,4,false,5780 SD 20
20,M,463,En Couple,1,false,4944 WE 41
55,M,1060,Célibataire,0,false,9991 UH 23
45,M,496,En Couple,2,false,8070 RC 53
34,M,190,Seule,1,false,2279 UX 75
47,F,838,En Couple,0,false,6607 KB 49
70,M,509,En Couple,4,false,5808 RI 72
35,M,1367,En Couple,2,false,3631 RU 48
18,M,1175,En Couple,0,false,7248 CV 77
34,M,502,Seule,2,false,2173 ZN 98
40,M,1211,En Couple,2,false,8214 LH 96
25,F,820,En Couple,1,true,1762 VI 35
23,F,548,En Couple,1,false,6003 GI 42
39,M,416,En Couple,1,false,1064 RD 17
48,F,580,Célibataire,0,false,2140 SI 58
18,F,198,En Couple,3,false,7723 UZ 78
18,M,418,En Couple,0,false,6933 YW 65
49,F,194,En Couple,0,true,8795 NC 96
19,M,1248,Célibataire,0,false,4007 NZ 34
24,M,555,Célibataire,0,false,9944 HI 27
25,M,181,En Couple,2,true,9194 ND 76
31,M,1077,En Couple,2,false,8404 PE 13
75,M,556,Célibataire,0,false,4443 GI 84
39,M,525,En Couple,2,false,5940 GM 62
28,F,498,En Couple,0,false,3335 NT 58
32,M,706,En Couple,2,false,9951 KK 46
56,M,484,En Couple,0,true,1133 WK 74
71,F,164,En Couple,0,false,1660 IP 37
53,M,427,Célibataire,0,false,8480 EI 40
65,Femme,470,En Couple,0,false,6392 ZI 76
69,F,227,Célibataire,0,false,3458 TB 59
51,M,562,En Couple,1,false,3021 XU 24
25,M,486,Célibataire,0,false,1946 CH 71
39,F,500,En Couple,0,true,732 OB 15
28,M,234,En Couple,0,true,382 ZL 80
36,F,578,En Couple,0,false,260 PL 36
65,M,498,Célibataire,0,false,6745 OK 27
20,M,463,En Couple,1,false,3495 TX 72
37,F,1167,En Couple,2,false,2502 OL 50
29,M,1031,En Couple,3,false,9595 GK 27
76,M,440,Célibataire,0,false,5490 XG 14
82,Homme,444,Célibataire,0,false,5623 AN 92
80,M,429,Célibataire,0,false,3981 SD 80
28,F,175,Célibataire,0,false,8865 NO 43
56,F,413,En Couple,2,false,9049 TE 44
18,M,186,En Couple,4,false,8342 NN 68
36,M,185,En Couple,2,false,8185 CV 41
44,M,180,En Couple,4,false,1810 CJ 69
47,M,512,Célibataire,0,false,979 UH 16
74,M,197,En Couple,4,false,4371 LZ 90
29,M,1161,En Couple,2,true,3486 RZ 94
40,M,443,En Couple,0,true,6794 DN 24
55,M,238,En Couple,1,false,6276 US 27
55,F,1388,En Couple,0,false,1929 QZ 61
83,M,517,En Couple,2,false,2433 TZ 15
80,M,404,En Couple,3,false,5397 DQ 80
20,M,732,En Couple,4,false,8113 SL 13
20,M,501,Célibataire,0,false,1396 HL 45
20,M,1027,En Couple,2,false,5973 CT 15
48,M,473,En Couple,1,false,9552 RI 86
37,F,518,En Couple,4,false,1038 ZL 16
54,M,1288,Célibataire,0,false,4275 CF 79
68,F,483,En Couple,1,false,9504 YO 81
63,F,491,En Couple,4,false,9768 FK 26
58,M,165,En Couple,3,false,9904 EI 26
31,F,1364,En Couple,1,false,9744 KV 33
30,M,417,En Couple,?,true,4518 RZ 63
43,F,468,En Couple,4,false,602 YR 29
39,Homme,468,En Couple,1,false,235 FP 88
40,M,411,En Couple,2,false,1128 DT 92
41,M,1083,Célibataire,0,false,3371 LV 46
36,M,554,En Couple,4,true,3840 JL 44
65,M,1129,En Couple,0,false,996 CK 47
79,M,766,En Couple,4,false,457 PK 16
61,F,440,En Couple,4,false,2645 KG 26
24,F,582,En Couple,1,false,1289 PG 28
56,M,855,En Couple,3,false,9183 WJ 37
68,F,229,Célibataire,0,false,1469 MM 11
73,M,509,En Couple,4,false,8343 IB 27
28,M,165,Célibataire,0,false,9185 VF 39
31,M,1364,En Couple,3,false,5505 IS 12
59,M,193,Seule,2,false,6499 KS 85
41,F,518,En Couple,1,false,2806 OP 43
55,M,243,En Couple,1,true,4436 PQ 89
77,F,165,En Couple,0,false,2271 DK 91
47,M,537,Célibataire,0,false,1414 AG 18
74,M,439,Seule,2,false,983 RN 84
81,M,468,En Couple,1,false,6670 WN 68
46,M,524,Célibataire,0,false,7148 PM 65
18,M,486,En Couple,2,false,6563 BV 15
49,M,481,En Couple,3,false,3549 AX 20
23,M,468,Célibataire,0,false,9613 BZ 10
25,F,541,En Couple,0,false,5181 JZ 39
48,M,197,En Couple,1,false,9862 VN 15
73,F,541,En Couple,3,false,1502 QP 77
55,F,464,En Couple,0,false,3260 NC 96
65,M,574,Célibataire,0,false,3351 QY 98
40,M,752,En Couple,3,false,2604 DV 40
70,M,467,En Couple,0,false,3422 VA 24
31,F,248,En Couple,4,false,7608 SR 59
57,M,513,En Couple,0,false,126 MO 14
49,M,520,Célibataire,0,false,546 FK 25
56,F,596,En Couple,2,false,9282 VT 23
24,Masculin,408,Célibataire,0,false,9470 MS 78
50,M,573,En Couple,1,false,5303 GA 68
38,M,975,En Couple,0,false,9971 ZR 78
41,F,769,Célibataire,0,false,2621 HL 66
22,M,576,Célibataire,0,false,5642 PV 56
62,M,564,Célibataire,0,false,630 TE 93
41,M,1311,Célibataire,0,false,7581 YT 14
53,M,545,En Couple,4,false,2453 FA 19
26,F,465,En Couple,3,true,6041 DA 25
80,F,1300,En Couple,0,false,7520 LO 87
73,M,241,En Couple,0,false,3020 VI 98
46,M,933,Seule,2,false,3135 YX 28
39,M,833,Célibataire,0,false,822 ZX 69
41,M,894,En Couple,1,false,4042 AS 76
54,M,719,Célibataire,0,false,2012 PM 37
18,M,497,En Couple,1,false,4189 JJ 87
55,M,229,En Couple,3,true,3280 QL 94
47,M,563,En Couple,0,false,3223 PO 62
79,F,999,Seule,1,false,6153 TT 60
65,F,155,En Couple,3,false,6758 PU 82
23,F,557,Seule,1,false,833 HN 90
69,M,526,Célibataire,0,false,1708 BW 92
72,F,552,Célibataire,0,false,2802 RU 64
42,M,406,En Couple,0,false,5885 ON 21
37,M,558,En Couple,3,false,3960 QM 61
44,F,519,En Couple,1,false,9358 TA 42
56,M,1130,En Couple,4,false,3873 OI 36
30,M,499,Célibataire,0,false,663 VD 44
54,M,458,En Couple,0,true,6383 NQ 57
52,F,221,En Couple,0,false,3233 FD 90
60,M,439,En Couple,0,false,5988 AT 27
23,F,193,En Couple,1,false,4345 AP 75
30,M,1154,En Couple,4,false,5364 VJ 96
51,M,570,En Couple,1,false,2842 OS 29
40,M,907,En Couple,2,false,8134 CP 15
76,F,1373,Seule,2,false,5302 WJ 89
19,F,167,En Couple,4,false,9123 EI 16
44,F,514,En Couple,2,true,9342 HW 46
45,M,561,En Couple,1,false,3813 WR 61
33,F,518,En Couple,1,false,6676 ZH 97
23,F,1253,En Couple,1,true,3001 ZO 28
68,M,470,Seule,3,false,3616 PM 68
52,M,943,En Couple,2,false,8365 SO 45
20,M,1062,Célibataire,0,false,1752 MR 92
22,F,1224,En Couple,1,false,3089 MZ 41
48,M,585,En Couple,4,false,7877 EN 57
39,M,890,En Couple,1,false,9322 QT 44
48,M,204,En Couple,0,false,1076 AS 57
62,M,1145,Célibataire,0,false,5354 QT 55
62,Masculin,1205,En Couple,1,false,4578 YU 95
37,M,522,En Couple,3,false,4201 MU 41
68,M,579,Seule,3,false,6799 AX 62
24,F,-1,En Couple,3,false,4447 ZK 17
53,M,1344,En Couple,0,true,3004 WJ 41
52,F,214,Célibataire,0,false,1750 RV 26
58,M,585,Seule,3,false,1676 ZB 45
40,M,485,Célibataire,0,false,6652 SL 55
53,M,453,Célibataire,0,false,2678 BS 62
71,F,582,En Couple,1,false,9118 QU 97
42,M,761,En Couple,2,false,1248 HS 87
21,M,993,En Couple,3,true,9214 QF 86
65,Féminin,231,Célibataire,0,false,5653 NR 27
38,M,418,Célibataire,0,false,2910 LD 32
23,M,599,En Couple,0,false,1984 PQ 81
44,M,993,Célibataire,0,false,1490 LS 36
29,M,201,En Couple,1,false,3358 ML 42
70,F,801,En Couple,2,false,3954 RR 54
75,M,1008,En Couple,0,false,6656 FB 45
36,F,533,En Couple,2,true,4708 FG 43
72,M,432,En Couple,2,true,9062 TL 16
30,M,464,En Couple,0,true,3429 EK 91
19,F,156,En Couple,2,false,2388 DZ 87
50,M,1309,Célibataire,0,false,305 CE 11
65,M,559,En Couple,3,false,4400 ML 81
71,Homme,1142,En Couple,0,false,4150 OZ 77
39,F,505,En Couple,2,true,9057 PG 22
34,F,490,En Couple,1,false,6389 LH 48
58,F,581,En Couple,0,false,1905 IG 77
41,F,473,En Couple,0,false,9040 WO 76
47,M,714,Seule,3,false,844 HZ 31
45,M,464,Célibataire,0,false,3997 LW 47
24,M,169,En Couple,4,true,7454 EU 67
55,F,237,Seule,1,false,6897 TM 19
59,M,460,Seule,3,false,2073 SN 98
19,M,166,Célibataire,0,false,9236 TX 32
35,M,572,En Couple,2,false,7340 AB 89
24,F,415,En Couple,2,false,5907 OB 57
35,F,524,En Couple,0,false,9388 QO 50
79,M,801,Célibataire,0,false,9273 SC 55
23,M,560,En Couple,3,false,4638 TN 64
19,M,452,Seule,3,false,6452 UI 70
48,F,908,Seule,2,false,5930 SR 62
56,M,476,En Couple,1,false,9942 PC 72
80,M,586,Célibataire,0,false,7065 MT 47
29,F,559,Célibataire,0,false,6817 ZB 35
59,M,1392,En Couple,0,true,5720 MG 11
29,F,151,Célibataire,0,false,4089 IU 52
22,M,195,Célibataire,0,false,6339 SZ 83
45,F,1255,En Couple,0,false,310 MT 47
42,F,415,Célibataire,0,false,7882 LI 48
57,F,180,En Couple,1,false,5518 XM 34
84,M,459,En Couple,2,false,2110 QU 50
37,M,465,Célibataire,0,false,9247 VR 86
75,F,722,En Couple,2,false,1428 ZP 93
43,Femme,599,Célibataire,0,false,2178 FN 83
22,M,411,En Couple,2,false,5968 XQ 95
22,M,513,En Couple,1,false,8136 NW 23
21,M,1164,En Couple,4,true,1115 KS 55
27,M,568,En Couple,2,false,17 FQ 98
53,M,825,En Couple,2,true,8638 VR 48
45,F,710,En Couple,2,false,3216 UH 82
53,M,492,Célibataire,0,false,2580 CL 63
49,M,155,Célibataire,0,false,2824 VD 18
39,M,765,En Couple,1,true,7691 AV 85
55,M,204,En Couple,3,false,3313 CT 38
37,M,403,Célibataire,0,false,595 MN 43
72,M,433,Célibataire,0,false,5779 SC 38
47,M,442,En Couple,0,false,1421 YR 14
18,M,564,En Couple,2,false,1144 RJ 46
36,M,168,En Couple,0,false,4380 CY 30
32,F,461,En Couple,3,true,9038 AS 85
37,M,512,Célibataire,0,false,7447 XH 94
24,M,409,En Couple,2,true,8195 XQ 16
27,M,417,Célibataire,0,false,6452 XP 56
26,M,562,Célibataire,0,false,87 PC 11
25,F,483,En Couple,4,false,1390 ZA 48
19,M,745,En Couple,1,false,9388 MQ 82
76,F,493,Célibataire,0,false,7936 AU 69
57,M,444,En Couple,1,false,41 UN 48
24,M,203,Célibataire,0,false,3432 VF 24
18,F,598,Célibataire,0,false,4674 SE 52
38,M,1186,En Couple,4,false,9716 LS 53
18,Femme,554,Célibataire,0,false,3649 YX 91
